,Atelectasis,Cardiomegaly,Effusion,Infiltration,Mass,Nodule,Pneumonia,Pneumothorax,Consolidation,Edema,Emphysema,Fibrosis,Pleural_Thickening,Hernia
0.818951369894668,0.7419830292799274,0.8681719001520163,0.8065960067663656,0.6917998212667629,0.7321190367930981,0.7240449902096124,0.6667066440890209,0.8484034131718915,0.7269764748416537,0.824542657042353,0.8719131204838931,0.8005638629753127,0.751366424042208,0.8184779338699827
