,Atelectasis,Cardiomegaly,Effusion,Infiltration,Mass,Nodule,Pneumonia,Pneumothorax,Consolidation,Edema,Emphysema,Fibrosis,Pleural_Thickening,Hernia
0.7854714512113256,0.7178794252554198,0.7970851100925666,0.7573754982011024,0.6774282155412099,0.6902733954964572,0.6892147976281016,0.6562820930442373,0.8021111736213162,0.6918234838725223,0.7966869735448229,0.7706488803451031,0.7602364907924003,0.720335069554575,0.8283509430866146
