,Atelectasis,Cardiomegaly,Effusion,Infiltration,Mass,Nodule,Pneumonia,Pneumothorax,Consolidation,Edema,Emphysema,Fibrosis,Pleural_Thickening,Hernia
0.7936423741361486,0.7314481492734697,0.8297187251619729,0.7725989989308827,0.681971160387854,0.7022329596945986,0.6875626124551906,0.6543419361574753,0.8203955724423229,0.6999394150225028,0.8102862645386256,0.7716040820141187,0.758651297140667,0.7160179334512806,0.867936878378748
